date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:31:17	816206/816206	---M-Z	200	added ('OK')	application/javascript	etag:W/%22fa73b8a8f4cc7142678ed800fafc9814%22	https://static.parastorage.com/services/wixstores-client-product-page/1.3239.0/ProductPageViewerWidgetNoCss.bundle.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/wixstores-client-product-page/1.3239.0/ProductPageViewerWidgetNoCss.bundle.min.js	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:17	1242181/1242181	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%2276ec678a11157d6f8b7711d6d0257e16%22	https://www.wix.com/templateses/cap-hats_es/product-page/decodeURIComponent(e	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/product-page/decodeURIComponent(e.66.delayed	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto)
09:31:18	74792/74792	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:25:09%20GMT	https://static.wixstatic.com/media/baac51_96428f6f85de47268baeffa9258f681f~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_96428f6f85de47268baeffa9258f681f~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_96428f6f85de47268baeffa9258f681f_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_96428f6f85de47268baeffa9258f681f_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-1)
09:31:19	99382/99382	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:25:09%20GMT	https://static.wixstatic.com/media/baac51_444fa6e3add545a6b3757f46a11ee9de~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_444fa6e3add545a6b3757f46a11ee9de~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_444fa6e3add545a6b3757f46a11ee9de_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_444fa6e3add545a6b3757f46a11ee9de_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-1)
09:31:19	1160/1160	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:25:09%20GMT	https://static.wixstatic.com/media/baac51_96428f6f85de47268baeffa9258f681f~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_96428f6f85de47268baeffa9258f681f~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_96428f6f85de47268baeffa9258f681f_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_96428f6f85de47268baeffa9258f681f_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-1)
09:31:20	108194/108194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:25:11%20GMT	https://static.wixstatic.com/media/baac51_34821e1460024305a72be06274bd65d6~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_34821e1460024305a72be06274bd65d6~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_34821e1460024305a72be06274bd65d6_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_34821e1460024305a72be06274bd65d6_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-2)
09:31:20	72212/72212	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:25:11%20GMT	https://static.wixstatic.com/media/baac51_b9031651b1e2480b80e11d455923f407~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_b9031651b1e2480b80e11d455923f407~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_b9031651b1e2480b80e11d455923f407_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_b9031651b1e2480b80e11d455923f407_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-2)
09:31:21	122785/122785	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:26:19%20GMT	https://static.wixstatic.com/media/baac51_3564de284ffd41e6a9b4f3f908e3003a~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_3564de284ffd41e6a9b4f3f908e3003a~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_3564de284ffd41e6a9b4f3f908e3003a_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_3564de284ffd41e6a9b4f3f908e3003a_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-3)
09:31:23	86321/86321	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:26:20%20GMT	https://static.wixstatic.com/media/baac51_09cf1d76e0dc44c4a7b5b71ccfd7c597~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_09cf1d76e0dc44c4a7b5b71ccfd7c597~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_09cf1d76e0dc44c4a7b5b71ccfd7c597_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_09cf1d76e0dc44c4a7b5b71ccfd7c597_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-3)
09:32:28	1201/1201	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:25:09%20GMT	https://static.wixstatic.com/media/baac51_444fa6e3add545a6b3757f46a11ee9de~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_444fa6e3add545a6b3757f46a11ee9de~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_444fa6e3add545a6b3757f46a11ee9de_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_444fa6e3add545a6b3757f46a11ee9de_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-1)
09:32:29	1174/1174	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:26:19%20GMT	https://static.wixstatic.com/media/baac51_09cf1d76e0dc44c4a7b5b71ccfd7c597~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_09cf1d76e0dc44c4a7b5b71ccfd7c597~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_09cf1d76e0dc44c4a7b5b71ccfd7c597_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_09cf1d76e0dc44c4a7b5b71ccfd7c597_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-3)
09:32:30	1235/1235	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:25:12%20GMT	https://static.wixstatic.com/media/baac51_34821e1460024305a72be06274bd65d6~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_34821e1460024305a72be06274bd65d6~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_34821e1460024305a72be06274bd65d6_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_34821e1460024305a72be06274bd65d6_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-2)
09:32:30	1180/1180	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:25:12%20GMT	https://static.wixstatic.com/media/baac51_b9031651b1e2480b80e11d455923f407~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_b9031651b1e2480b80e11d455923f407~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_b9031651b1e2480b80e11d455923f407_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_b9031651b1e2480b80e11d455923f407_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-2)
09:32:30	99647/99647	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:26:21%20GMT	https://static.wixstatic.com/media/baac51_b0b367782959434382f77ba6947792ea~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_b0b367782959434382f77ba6947792ea~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_b0b367782959434382f77ba6947792ea_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_b0b367782959434382f77ba6947792ea_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-4)
09:32:31	70781/70781	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:26:22%20GMT	https://static.wixstatic.com/media/baac51_6b27b52f603e464aa0cd8790f03c22f0~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_6b27b52f603e464aa0cd8790f03c22f0~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_6b27b52f603e464aa0cd8790f03c22f0_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_6b27b52f603e464aa0cd8790f03c22f0_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-4)
09:32:31	1228/1228	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:26:23%20GMT	https://static.wixstatic.com/media/baac51_b0b367782959434382f77ba6947792ea~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_b0b367782959434382f77ba6947792ea~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_b0b367782959434382f77ba6947792ea_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_b0b367782959434382f77ba6947792ea_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-4)
09:32:31	1173/1173	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:26:23%20GMT	https://static.wixstatic.com/media/baac51_6b27b52f603e464aa0cd8790f03c22f0~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_6b27b52f603e464aa0cd8790f03c22f0~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_6b27b52f603e464aa0cd8790f03c22f0_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_6b27b52f603e464aa0cd8790f03c22f0_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-4)
09:32:32	99082/99082	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:30%20GMT	https://static.wixstatic.com/media/baac51_765ee8d8af0242ef9a28d7f15b982643~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_765ee8d8af0242ef9a28d7f15b982643~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_765ee8d8af0242ef9a28d7f15b982643_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_765ee8d8af0242ef9a28d7f15b982643_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-5)
09:32:32	66290/66290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:30%20GMT	https://static.wixstatic.com/media/baac51_f4267061a0fe4bb1acee7156275d4206~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_f4267061a0fe4bb1acee7156275d4206~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_f4267061a0fe4bb1acee7156275d4206_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_f4267061a0fe4bb1acee7156275d4206_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-5)
09:32:32	1210/1210	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:26:19%20GMT	https://static.wixstatic.com/media/baac51_3564de284ffd41e6a9b4f3f908e3003a~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_3564de284ffd41e6a9b4f3f908e3003a~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_3564de284ffd41e6a9b4f3f908e3003a_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_3564de284ffd41e6a9b4f3f908e3003a_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-3)
09:32:32	1183/1183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:31%20GMT	https://static.wixstatic.com/media/baac51_765ee8d8af0242ef9a28d7f15b982643~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_765ee8d8af0242ef9a28d7f15b982643~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_765ee8d8af0242ef9a28d7f15b982643_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_765ee8d8af0242ef9a28d7f15b982643_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-5)
09:32:32	1148/1148	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:31%20GMT	https://static.wixstatic.com/media/baac51_f4267061a0fe4bb1acee7156275d4206~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_f4267061a0fe4bb1acee7156275d4206~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_f4267061a0fe4bb1acee7156275d4206_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_f4267061a0fe4bb1acee7156275d4206_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-5)
09:32:33	99351/99351	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:32:33%20GMT	https://static.wixstatic.com/media/baac51_08eb214d899d45e6a204850dbe5d0e6b~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_08eb214d899d45e6a204850dbe5d0e6b~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_08eb214d899d45e6a204850dbe5d0e6b_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_08eb214d899d45e6a204850dbe5d0e6b_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-6)
09:32:33	25795/25795	---M-Z	200	added ('OK')	application/javascript	etag:W/%228dcb5c4b4811c9d0c7cdb237fb28eee2%22	https://static.parastorage.com/services/communities-blog-ooi/1.2117.0/client-viewer/9143.chunk.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/communities-blog-ooi/1.2117.0/client-viewer/9143.chunk.min.js	(from https://www.wix.com/templateses/cap-hats_es/blog)
09:32:33	65543/65543	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:32:33%20GMT	https://static.wixstatic.com/media/baac51_a6efca7b18ab4901866d336814d292fc~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_a6efca7b18ab4901866d336814d292fc~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_a6efca7b18ab4901866d336814d292fc_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_a6efca7b18ab4901866d336814d292fc_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-6)
09:32:33	1211/1211	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:32:33%20GMT	https://static.wixstatic.com/media/baac51_08eb214d899d45e6a204850dbe5d0e6b~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_08eb214d899d45e6a204850dbe5d0e6b~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_08eb214d899d45e6a204850dbe5d0e6b_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_08eb214d899d45e6a204850dbe5d0e6b_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-6)
09:32:33	289461/289461	---M-Z	200	added ('OK')	application/javascript	etag:W/%22cee9aab0ed2cfc21b0276e006d8ac685%22	https://static.parastorage.com/services/communities-blog-ooi/1.2117.0/client-viewer/6910.chunk.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/communities-blog-ooi/1.2117.0/client-viewer/6910.chunk.min.js	(from https://www.wix.com/templateses/cap-hats_es/blog)
09:32:33	1186/1186	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:32:33%20GMT	https://static.wixstatic.com/media/baac51_a6efca7b18ab4901866d336814d292fc~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_a6efca7b18ab4901866d336814d292fc~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_a6efca7b18ab4901866d336814d292fc_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_a6efca7b18ab4901866d336814d292fc_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-6)
09:32:33	33190/33190	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a2b9b5e1bdcb4a6c2debe851d24ddda3%22	https://static.parastorage.com/services/communities-blog-ooi/1.2117.0/client-viewer/post-list-pro-gallery.chunk.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/communities-blog-ooi/1.2117.0/client-viewer/post-list-pro-gallery.chunk.min.js	(from https://www.wix.com/templateses/cap-hats_es/blog)
09:32:33	100562/100562	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:33%20GMT	https://static.wixstatic.com/media/baac51_8916d233b97e408db6bc3089911d00fc~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_8916d233b97e408db6bc3089911d00fc~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_8916d233b97e408db6bc3089911d00fc_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_8916d233b97e408db6bc3089911d00fc_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-7)
09:32:34	1064707/1064707	---MCZ	200	added ('OK')	text/html	etag:W/%2294dc77368dc4db29a7572c90b8fdc6c8%22	https://www.wix.com/templateses/cap-hats_es/post/d%c3%b3nde-ver-el-mejor-arte-callejero-de-la-ciudad	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/post/d%c3%b3nde-ver-el-mejor-arte-callejero-de-la-ciudad.html	(from https://www.wix.com/templateses/cap-hats_es/blog)
09:32:34	71396/71396	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:34%20GMT	https://static.wixstatic.com/media/baac51_23d749587fb743859f9bb6b69a24f71e~mv2_d_2000_1500_s_2.jpg/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_23d749587fb743859f9bb6b69a24f71e~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_23d749587fb743859f9bb6b69a24f71e_mv2_d_2/v1/fill/w_996,h_746,al_c,q_85,usm_0.66_1.00_0.01/baac51_23d749587fb743859f9bb6b69a24f71e_mv2_d_2000_1500_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-7)
09:32:35	1241/1241	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:35%20GMT	https://static.wixstatic.com/media/baac51_23d749587fb743859f9bb6b69a24f71e~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_23d749587fb743859f9bb6b69a24f71e~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_23d749587fb743859f9bb6b69a24f71e_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_23d749587fb743859f9bb6b69a24f71e_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-7)
09:32:35	743472/743472	---M-Z	200	added ('OK')	application/javascript	etag:W/%22f592b8d036cd99869a9ee0a3d4abbf2a%22	https://static.parastorage.com/services/communities-blog-ooi/1.2117.0/BlogViewerWidgetNoCss.bundle.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.parastorage.com/services/communities-blog-ooi/1.2117.0/BlogViewerWidgetNoCss.bundle.min.js	(from https://www.wix.com/templateses/cap-hats_es/blog)
09:32:35	1070418/1070418	---MCZ	200	added ('OK')	text/html	etag:W/%22b1f6cca60e4037c03cae579ca0361c57%22	https://www.wix.com/templateses/cap-hats_es/post/%c3%baltimas-tendencias-en-moda-urbana	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/www.wix.com/templateses/cap-hats_es/post/%c3%baltimas-tendencias-en-moda-urbana.html	(from https://www.wix.com/templateses/cap-hats_es/blog)
09:32:35	1265/1265	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:34%20GMT	https://static.wixstatic.com/media/baac51_8916d233b97e408db6bc3089911d00fc~mv2_d_2000_1500_s_2.jpg/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_8916d233b97e408db6bc3089911d00fc~mv2_d_2000_1500_s_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_8916d233b97e408db6bc3089911d00fc_mv2_d_2/v1/fill/w_45,h_45,al_c,q_50,usm_0.66_1.00_0.01/baac51_8916d233b97e408db6bc3089911d00fc_mv2_d_2000_1500_s_	(from https://www.wix.com/templateses/cap-hats_es/product-page/soy-un-producto-7)
09:32:35	1808/1808	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Nov%202024%2014:27:46%20GMT	https://static.wixstatic.com/media/baac51_f659b3c18b5a4478b7bf426036b0ada0~mv2_d_6000_4000_s_4_2.jpg/v1/fill/w_123,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/baac51_f659b3c18b5a4478b7bf426036b0ada0~mv2_d_6000_4000_s_4_2.jpg	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/static.wixstatic.com/media/baac51_f659b3c18b5a4478b7bf426036b0ada0_mv2_d_6/v1/fill/w_123,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/baac51_f659b3c18b5a4478b7bf426036b0ada0_mv2_d_600	(from https://www.wix.com/templateses/cap-hats_es/nosotros)
09:32:38	131832/131832	---M-Z	200	added ('OK')	application/javascript	etag:%22a1bb067a15cd27967279cf416d8c67b2%22	https://browser.sentry-cdn.com/7.119.0/bundle.tracing.es5.min.js	C:/xampp/htdocs/reacciones/assets/PLANTILLAOMAR/3/omar3/browser.sentry-cdn.com/7.119.0/bundle.tracing.es5.min.js	(from https://www.wix.com/templateses/cap-hats_es/nosotros)
